Event 2,,,,,,,,,,,,,,,Length Strata,,,Calculated or from Event 1 ,,,,,Length Strata,,
Event,Unique,Crew,Data Page,Date,Time,Tag Number,Fork Length (mm),Recap,Weight (lbs),Area,Area Description,Lat (WGS84),Long (WGS84),Comments,All,Small,Big,Fork Length Corrected (mm),E1 Tag Area,E1 Lat (WGS84),E1 Long (WGS84),Growth (mm),All,Small,Big
2,4543,Roti Groot,21,12/29/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,4544,Roti Groot,21,12/29/2023,,,378,0,,D,,62.855493,-145.60599,N,yes,yes,,373,,,,,yes,yes,
2,4545,Roti Groot,21,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4546,Roti Groot,21,12/29/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,4547,Roti Groot,21,12/29/2023,,,368,0,,D,,62.855493,-145.60599,N,yes,yes,,363,,,,,yes,yes,
2,4548,Roti Groot,21,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4549,Roti Groot,21,12/29/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,4550,Roti Groot,21,12/29/2023,,,336,0,,D,,62.855493,-145.60599,N,,,,331,,,,,,,
2,4551,Roti Groot,21,12/29/2023,,,347,0,,D,,62.855493,-145.60599,N,yes,yes,,342,,,,,,,
2,4552,Roti Groot,21,12/29/2023,,,342,0,,D,,62.855493,-145.60599,N,,,,337,,,,,,,
2,4553,Roti Groot,21,12/29/2023,,,333,0,,D,,62.855493,-145.60599,N,,,,328,,,,,,,
2,4554,Roti Groot,21,12/29/2023,,,384,0,,D,,62.855493,-145.60599,N,yes,yes,,379,,,,,yes,yes,
2,4555,Roti Groot,21,12/29/2023,,TL,355,1,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,4556,Roti Groot,21,12/29/2023,,,379,0,,D,,62.855493,-145.60599,N,yes,yes,,374,,,,,yes,yes,
2,4557,Roti Groot,21,12/29/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,4558,Roti Groot,21,12/29/2023,,,347,0,,D,,62.855493,-145.60599,N,yes,yes,,342,,,,,,,
2,4559,Roti Groot,21,12/29/2023,,,319,0,,D,,62.855493,-145.60599,N,,,,314,,,,,,,
2,4560,Roti Groot,21,12/29/2023,,,368,0,,D,,62.855493,-145.60599,N,yes,yes,,363,,,,,yes,yes,
2,4561,Roti Groot,21,12/29/2023,,,376,0,,D,,62.855493,-145.60599,N,yes,yes,,371,,,,,yes,yes,
2,4562,Roti Groot,21,12/29/2023,,,348,0,,D,,62.855493,-145.60599,N,yes,yes,,343,,,,,,,
2,4563,Roti Groot,21,12/29/2023,,,443,0,,D,,62.855493,-145.60599,N,yes,,yes,437,,,,,yes,,yes
2,4564,Roti Groot,21,12/29/2023,,,404,0,,D,,62.855493,-145.60599,N,yes,,yes,399,,,,,yes,yes,
2,4565,Roti Groot,21,12/29/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,4566,Roti Groot,21,12/29/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,4567,Roti Groot,21,12/29/2023,,,369,0,,D,,62.855493,-145.60599,N,yes,yes,,364,,,,,yes,yes,
2,4568,Roti Groot,21,12/29/2023,,,384,0,,D,,62.855493,-145.60599,N,yes,yes,,379,,,,,yes,yes,
2,4569,Roti Groot,21,12/29/2023,,,347,0,,D,,62.855493,-145.60599,N,yes,yes,,342,,,,,,,
2,4570,Roti Groot,21,12/29/2023,,,343,0,,D,,62.855493,-145.60599,N,,,,338,,,,,,,
2,4571,Roti Groot,21,12/29/2023,,,325,0,,D,,62.855493,-145.60599,N,,,,320,,,,,,,
2,4572,Roti Groot,21,12/29/2023,,,357,0,,D,,62.855493,-145.60599,N,yes,yes,,352,,,,,yes,yes,
2,4573,Roti Groot,21,12/29/2023,,,416,0,,D,,62.855493,-145.60599,N,yes,,yes,411,,,,,yes,,yes
2,4574,Roti Groot,21,12/29/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,4575,Roti Groot,21,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4576,Roti Groot,21,12/29/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,4577,Roti Groot,21,12/29/2023,,,368,0,,D,,62.855493,-145.60599,N,yes,yes,,363,,,,,yes,yes,
2,4578,Roti Groot,21,12/29/2023,,,347,0,,D,,62.855493,-145.60599,N,yes,yes,,342,,,,,,,
2,4579,Roti Groot,21,12/29/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,4580,Roti Groot,21,12/29/2023,,,366,0,,D,,62.855493,-145.60599,N,yes,yes,,361,,,,,yes,yes,
2,4581,Roti Groot,21,12/29/2023,,,340,0,,D,,62.855493,-145.60599,N,,,,335,,,,,,,
2,4582,Roti Groot,21,12/29/2023,,,343,0,,D,,62.855493,-145.60599,N,,,,338,,,,,,,
2,4583,Roti Groot,21,12/29/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,4584,Roti Groot,21,12/29/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,4585,Roti Groot,21,12/29/2023,,,369,0,,D,,62.855493,-145.60599,N,yes,yes,,364,,,,,yes,yes,
2,4586,Roti Groot,21,12/29/2023,,,356,0,,D,,62.855493,-145.60599,N,yes,yes,,351,,,,,yes,yes,
2,4587,Roti Groot,21,12/29/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,4588,Roti Groot,21,12/29/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,4589,Roti Groot,21,12/29/2023,,,348,0,,D,,62.855493,-145.60599,N,yes,yes,,343,,,,,,,
2,4590,Roti Groot,21,12/29/2023,,,362,0,,D,,62.855493,-145.60599,N,yes,yes,,357,,,,,yes,yes,
2,4591,Roti Groot,21,12/29/2023,,,366,0,,D,,62.855493,-145.60599,N,yes,yes,,361,,,,,yes,yes,
2,4592,Roti Groot,21,12/29/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,4593,Roti Groot,21,12/29/2023,,,358,0,,D,,62.855493,-145.60599,N,yes,yes,,353,,,,,yes,yes,
2,4594,Roti Groot,21,12/29/2023,,,328,0,,D,,62.855493,-145.60599,N,,,,323,,,,,,,
2,4595,Roti Groot,21,12/29/2023,,,339,0,,D,,62.855493,-145.60599,N,,,,334,,,,,,,
2,4596,Roti Groot,21,12/29/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,4597,Roti Groot,21,12/29/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,4598,Roti Groot,21,12/29/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,4599,Roti Groot,21,12/29/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,4600,Roti Groot,21,12/29/2023,,,330,0,,D,,62.855493,-145.60599,N,,,,325,,,,,,,
2,4601,Roti Groot,21,12/29/2023,,,337,0,,D,,62.855493,-145.60599,N,,,,332,,,,,,,
2,4602,Roti Groot,21,12/29/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,4603,Roti Groot,21,12/29/2023,,,270,0,,D,,62.855493,-145.60599,N,,,,266,,,,,,,
2,4604,Roti Groot,21,12/29/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,4605,Roti Groot,21,12/29/2023,,,368,0,,D,,62.855493,-145.60599,N,yes,yes,,363,,,,,yes,yes,
2,4606,Roti Groot,21,12/29/2023,,,374,0,,D,,62.855493,-145.60599,N,yes,yes,,369,,,,,yes,yes,
2,4607,Roti Groot,21,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4608,Roti Groot,21,12/29/2023,,,381,0,,D,,62.855493,-145.60599,N,yes,yes,,376,,,,,yes,yes,
2,4609,Roti Groot,21,12/29/2023,,,337,0,,D,,62.855493,-145.60599,N,,,,332,,,,,,,
2,4610,Roti Groot,21,12/29/2023,,,246,0,,D,,62.855493,-145.60599,N,,,,242,,,,,,,
2,4611,Roti Groot,21,12/29/2023,,,340,0,,D,,62.855493,-145.60599,N,,,,335,,,,,,,
2,4612,Roti Groot,21,12/29/2023,,,375,0,,D,,62.855493,-145.60599,N,yes,yes,,370,,,,,yes,yes,
2,4613,Roti Groot,21,12/29/2023,,,339,0,,D,,62.855493,-145.60599,N,,,,334,,,,,,,
2,4614,Roti Groot,21,12/29/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,4615,Roti Groot,21,12/29/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,4616,Roti Groot,21,12/29/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,4617,Roti Groot,21,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4618,Roti Groot,21,12/29/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,4619,Roti Groot,21,12/29/2023,,,318,0,,D,,62.855493,-145.60599,N,,,,313,,,,,,,
2,4620,Roti Groot,21,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4621,Roti Groot,21,12/29/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,4622,Roti Groot,21,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4623,Roti Groot,21,12/29/2023,,,343,0,,D,,62.855493,-145.60599,N,,,,338,,,,,,,
2,4624,Roti Groot,21,12/29/2023,,,365,0,,D,,62.855493,-145.60599,N,yes,yes,,360,,,,,yes,yes,
2,4625,Roti Groot,21,12/29/2023,,,396,0,,D,,62.855493,-145.60599,N,yes,yes,,391,,,,,yes,yes,
2,4626,Roti Groot,21,12/29/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,4627,Roti Groot,21,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4628,Roti Groot,21,12/29/2023,,,382,0,,D,,62.855493,-145.60599,N,yes,yes,,377,,,,,yes,yes,
2,4629,Roti Groot,21,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4630,Roti Groot,21,12/29/2023,,,404,0,,D,,62.855493,-145.60599,N,yes,,yes,399,,,,,yes,yes,
2,4631,Roti Groot,21,12/29/2023,,,354,0,,D,,62.855493,-145.60599,N,yes,yes,,349,,,,,yes,yes,
2,4632,Roti Groot,21,12/29/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,4633,Roti Groot,21,12/29/2023,,,411,0,,D,,62.855493,-145.60599,N,yes,,yes,406,,,,,yes,,yes
2,4634,Roti Groot,21,12/29/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,4635,Roti Groot,21,12/29/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,4636,Roti Groot,21,12/29/2023,,,398,0,,D,,62.855493,-145.60599,N,yes,yes,,393,,,,,yes,yes,
2,4637,Roti Groot,21,12/29/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,4638,Roti Groot,21,12/29/2023,,,361,0,,D,,62.855493,-145.60599,N,yes,yes,,356,,,,,yes,yes,
2,4639,Roti Groot,21,12/29/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,4640,Roti Groot,21,12/29/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,4641,Roti Groot,21,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4642,Roti Groot,21,12/29/2023,,,339,0,,D,,62.855493,-145.60599,N,,,,334,,,,,,,
2,4643,Roti Groot,21,12/29/2023,,TL,350,1,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,4644,Roti Groot,21,12/29/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,4645,Roti Groot,21,12/29/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,4646,Roti Groot,21,12/29/2023,,,376,0,,D,,62.855493,-145.60599,N,yes,yes,,371,,,,,yes,yes,
2,4647,Roti Groot,21,12/29/2023,,,358,0,,D,,62.855493,-145.60599,N,yes,yes,,353,,,,,yes,yes,
2,4648,Roti Groot,21,12/29/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,4649,Roti Groot,21,12/29/2023,,770,376,1,,D,,62.855493,-145.60599,N,yes,yes,,372,A,62.97974,-145.51752,4,yes,yes,
2,4650,Roti Groot,21,12/29/2023,,,348,0,,D,,62.855493,-145.60599,N,yes,yes,,343,,,,,,,
2,4651,Roti Groot,21,12/29/2023,,,381,0,,D,,62.855493,-145.60599,N,yes,yes,,376,,,,,yes,yes,
2,4652,Roti Groot,21,12/29/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,4653,Roti Groot,21,12/29/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,4654,Roti Groot,21,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4655,Roti Groot,21,12/29/2023,,,343,0,,D,,62.855493,-145.60599,N,,,,338,,,,,,,
2,4656,Roti Groot,21,12/29/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,4657,Roti Groot,21,12/29/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,4658,Roti Groot,21,12/29/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,4659,Roti Groot,21,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4660,Roti Groot,21,12/29/2023,,,367,0,,D,,62.855493,-145.60599,N,yes,yes,,362,,,,,yes,yes,
2,4661,Roti Groot,21,12/29/2023,,,348,0,,D,,62.855493,-145.60599,N,yes,yes,,343,,,,,,,
2,4662,Roti Groot,21,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4663,Roti Groot,21,12/29/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,4664,Roti Groot,21,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4665,Roti Groot,21,12/29/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,4666,Roti Groot,21,12/29/2023,,,385,0,,D,,62.855493,-145.60599,N,yes,yes,,380,,,,,yes,yes,
2,4667,Roti Groot,21,12/29/2023,,,404,0,,D,,62.855493,-145.60599,N,yes,,yes,399,,,,,yes,yes,
2,4668,Roti Groot,21,12/29/2023,,,359,0,,D,,62.855493,-145.60599,N,yes,yes,,354,,,,,yes,yes,
2,4669,Roti Groot,21,12/29/2023,,,354,0,,D,,62.855493,-145.60599,N,yes,yes,,349,,,,,yes,yes,
2,4670,Roti Groot,21,12/29/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,4671,Roti Groot,21,12/29/2023,,,348,0,,D,,62.855493,-145.60599,N,yes,yes,,343,,,,,,,
2,4672,Roti Groot,21,12/29/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,4673,Roti Groot,21,12/29/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,4674,Roti Groot,21,12/29/2023,,,331,0,,D,,62.855493,-145.60599,N,,,,326,,,,,,,
2,4675,Roti Groot,22,12/29/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,4676,Roti Groot,22,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4677,Roti Groot,22,12/29/2023,,,365,0,,D,,62.855493,-145.60599,N,yes,yes,,360,,,,,yes,yes,
2,4678,Roti Groot,22,12/29/2023,,,352,0,,D,,62.855493,-145.60599,N,yes,yes,,347,,,,,yes,yes,
2,4679,Roti Groot,22,12/29/2023,,,466,0,,D,,62.855493,-145.60599,N,yes,,yes,460,,,,,yes,,yes
2,4680,Roti Groot,22,12/29/2023,,,366,0,,D,,62.855493,-145.60599,N,yes,yes,,361,,,,,yes,yes,
2,4681,Roti Groot,22,12/29/2023,,,358,0,,D,,62.855493,-145.60599,N,yes,yes,,353,,,,,yes,yes,
2,4682,Roti Groot,22,12/29/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,4683,Roti Groot,22,12/29/2023,,,327,0,,D,,62.855493,-145.60599,N,,,,322,,,,,,,
2,4684,Roti Groot,22,12/29/2023,,,347,0,,D,,62.855493,-145.60599,N,yes,yes,,342,,,,,,,
2,4685,Roti Groot,22,12/29/2023,,,391,0,,D,,62.855493,-145.60599,N,yes,yes,,386,,,,,yes,yes,
2,4686,Roti Groot,22,12/29/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,4687,Roti Groot,22,12/29/2023,,,356,0,,D,,62.855493,-145.60599,N,yes,yes,,351,,,,,yes,yes,
2,4688,Roti Groot,22,12/29/2023,,,359,0,,D,,62.855493,-145.60599,N,yes,yes,,354,,,,,yes,yes,
2,4689,Roti Groot,22,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4690,Roti Groot,22,12/29/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,4691,Roti Groot,22,12/29/2023,,,339,0,,D,,62.855493,-145.60599,N,,,,334,,,,,,,
2,4692,Roti Groot,22,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4693,Roti Groot,22,12/29/2023,,,375,0,,D,,62.855493,-145.60599,N,yes,yes,,370,,,,,yes,yes,
2,4694,Roti Groot,22,12/29/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,4695,Roti Groot,22,12/29/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,4696,Roti Groot,22,12/29/2023,,,369,0,,D,,62.855493,-145.60599,N,yes,yes,,364,,,,,yes,yes,
2,4697,Roti Groot,22,12/29/2023,,,338,0,,D,,62.855493,-145.60599,N,,,,333,,,,,,,
2,4698,Roti Groot,22,12/29/2023,,,367,0,,D,,62.855493,-145.60599,N,yes,yes,,362,,,,,yes,yes,
2,4699,Roti Groot,22,12/29/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,4700,Roti Groot,22,12/29/2023,,,371,0,,D,,62.855493,-145.60599,N,yes,yes,,366,,,,,yes,yes,
2,4701,Roti Groot,22,12/29/2023,,,370,0,,D,,62.855493,-145.60599,N,yes,yes,,365,,,,,yes,yes,
2,4702,Roti Groot,22,12/29/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,4703,Roti Groot,22,12/29/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,4704,Roti Groot,22,12/29/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,4705,Roti Groot,22,12/29/2023,,,381,0,,D,,62.855493,-145.60599,N,yes,yes,,376,,,,,yes,yes,
2,4706,Roti Groot,22,12/29/2023,,,380,0,,D,,62.855493,-145.60599,N,yes,yes,,375,,,,,yes,yes,
2,4707,Roti Groot,22,12/29/2023,,,358,0,,D,,62.855493,-145.60599,N,yes,yes,,353,,,,,yes,yes,
2,4708,Roti Groot,22,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4709,Roti Groot,22,12/29/2023,,,344,0,,D,,62.855493,-145.60599,N,,,,339,,,,,,,
2,4710,Roti Groot,22,12/29/2023,,,354,0,,D,,62.855493,-145.60599,N,yes,yes,,349,,,,,yes,yes,
2,4711,Roti Groot,22,12/29/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,4712,Roti Groot,22,12/29/2023,,,373,0,,D,,62.855493,-145.60599,N,yes,yes,,368,,,,,yes,yes,
2,4713,Roti Groot,22,12/29/2023,,,340,0,,D,,62.855493,-145.60599,N,,,,335,,,,,,,
2,4714,Roti Groot,22,12/29/2023,,,366,0,,D,,62.855493,-145.60599,N,yes,yes,,361,,,,,yes,yes,
2,4715,Roti Groot,22,12/29/2023,,,328,0,,D,,62.855493,-145.60599,N,,,,323,,,,,,,
2,4716,Roti Groot,22,12/29/2023,,,326,0,,D,,62.855493,-145.60599,N,,,,321,,,,,,,
2,4717,Roti Groot,22,12/29/2023,,,388,0,,D,,62.855493,-145.60599,N,yes,yes,,383,,,,,yes,yes,
2,4718,Roti Groot,22,12/29/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,4719,Roti Groot,22,12/29/2023,,,335,0,,D,,62.855493,-145.60599,N,,,,330,,,,,,,
2,4720,Roti Groot,22,12/29/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,4721,Roti Groot,22,12/29/2023,,,357,0,,D,,62.855493,-145.60599,N,yes,yes,,352,,,,,yes,yes,
2,4722,Roti Groot,22,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4723,Roti Groot,22,12/29/2023,,,375,0,,D,,62.855493,-145.60599,N,yes,yes,,370,,,,,yes,yes,
2,4724,Roti Groot,22,12/29/2023,,,384,0,,D,,62.855493,-145.60599,N,yes,yes,,379,,,,,yes,yes,
2,4725,Roti Groot,22,12/29/2023,,,406,0,,D,,62.855493,-145.60599,N,yes,,yes,401,,,,,yes,,yes
2,4726,Roti Groot,22,12/29/2023,,,364,0,,D,,62.855493,-145.60599,N,yes,yes,,359,,,,,yes,yes,
2,4727,Roti Groot,22,12/29/2023,,,373,0,,D,,62.855493,-145.60599,N,yes,yes,,368,,,,,yes,yes,
2,4728,Roti Groot,22,12/29/2023,,,338,0,,D,,62.855493,-145.60599,N,,,,333,,,,,,,
2,4729,Roti Groot,22,12/29/2023,,,358,0,,D,,62.855493,-145.60599,N,yes,yes,,353,,,,,yes,yes,
2,4730,Roti Groot,22,12/29/2023,,,329,0,,D,,62.855493,-145.60599,N,,,,324,,,,,,,
2,4731,Roti Groot,22,12/29/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,4732,Roti Groot,22,12/29/2023,,,356,0,,D,,62.855493,-145.60599,N,yes,yes,,351,,,,,yes,yes,
2,4733,Roti Groot,22,12/29/2023,,,362,0,,D,,62.855493,-145.60599,N,yes,yes,,357,,,,,yes,yes,
2,4734,Roti Groot,22,12/29/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,4735,Roti Groot,22,12/29/2023,,,354,0,,D,,62.855493,-145.60599,N,yes,yes,,349,,,,,yes,yes,
2,4736,Roti Groot,22,12/29/2023,,,336,0,,D,,62.855493,-145.60599,N,,,,331,,,,,,,
2,4737,Roti Groot,22,12/29/2023,,,358,0,,D,,62.855493,-145.60599,N,yes,yes,,353,,,,,yes,yes,
2,4738,Roti Groot,22,12/29/2023,,,417,0,,D,,62.855493,-145.60599,N,yes,,yes,412,,,,,yes,,yes
2,4739,Roti Groot,22,12/29/2023,,,356,0,,D,,62.855493,-145.60599,N,yes,yes,,351,,,,,yes,yes,
2,4740,Roti Groot,22,12/29/2023,,,388,0,,D,,62.855493,-145.60599,N,yes,yes,,383,,,,,yes,yes,
2,4741,Roti Groot,22,12/29/2023,,,414,0,,D,,62.855493,-145.60599,N,yes,,yes,409,,,,,yes,,yes
2,4742,Roti Groot,22,12/29/2023,,,349,0,,D,,62.855493,-145.60599,N,yes,yes,,344,,,,,,,
2,4743,Roti Groot,22,12/29/2023,,,353,0,,D,,62.855493,-145.60599,N,yes,yes,,348,,,,,yes,yes,
2,4744,Roti Groot,22,12/29/2023,,,355,0,,D,,62.855493,-145.60599,N,yes,yes,,350,,,,,yes,yes,
2,4745,Roti Groot,22,12/29/2023,,,365,0,,D,,62.855493,-145.60599,N,yes,yes,,360,,,,,yes,yes,
2,4746,Roti Groot,22,12/29/2023,,,351,0,,D,,62.855493,-145.60599,N,yes,yes,,346,,,,,yes,yes,
2,4747,Roti Groot,22,12/29/2023,,,367,0,,D,,62.855493,-145.60599,N,yes,yes,,362,,,,,yes,yes,
2,4748,Roti Groot,22,12/29/2023,,,346,0,,D,,62.855493,-145.60599,N,yes,yes,,341,,,,,,,
2,4749,Roti Groot,22,12/29/2023,,,345,0,,D,,62.855493,-145.60599,N,yes,yes,,340,,,,,,,
2,4750,Roti Groot,22,12/29/2023,,,356,0,,D,,62.855493,-145.60599,N,yes,yes,,351,,,,,yes,yes,
2,4751,Roti Groot,22,12/29/2023,,,325,0,,D,,62.855493,-145.60599,N,,,,320,,,,,,,
2,4752,Roti Groot,22,12/29/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,4753,Roti Groot,22,12/29/2023,,,324,0,,D,,62.855493,-145.60599,N,,,,319,,,,,,,
2,4754,Roti Groot,22,12/29/2023,,,330,0,,D,,62.855493,-145.60599,N,,,,325,,,,,,,
2,4755,Roti Groot,22,12/29/2023,,,360,0,,D,,62.855493,-145.60599,N,yes,yes,,355,,,,,yes,yes,
2,4756,Roti Groot,22,12/29/2023,,,342,0,,D,,62.855493,-145.60599,N,,,,337,,,,,,,
2,4757,Roti Groot,22,12/29/2023,,,398,0,,D,,62.855493,-145.60599,N,yes,yes,,393,,,,,yes,yes,
2,4758,Roti Groot,22,12/29/2023,,,369,0,,D,,62.855493,-145.60599,N,yes,yes,,364,,,,,yes,yes,
2,4759,Roti Groot,22,12/29/2023,,,445,0,,D,,62.855493,-145.60599,N,yes,,yes,439,,,,,yes,,yes
2,4760,Roti Groot,22,12/29/2023,,,363,0,,D,,62.855493,-145.60599,N,yes,yes,,358,,,,,yes,yes,
2,4761,Roti Groot,22,12/29/2023,,,365,0,,D,,62.855493,-145.60599,N,yes,yes,,360,,,,,yes,yes,
2,4762,Roti Groot,22,12/29/2023,,,350,0,,D,,62.855493,-145.60599,N,yes,yes,,345,,,,,yes,yes,
2,4763,Roti Groot,22,12/29/2023,,,333,0,,D,,62.855493,-145.60599,N,,,,328,,,,,,,
2,4764,Roti Groot,22,12/29/2023,,,341,0,,D,,62.855493,-145.60599,N,,,,336,,,,,,,
2,4765,Roti Groot,22,12/29/2023,,,380,0,,D,,62.855493,-145.60599,N,yes,yes,,375,,,,,yes,yes,
